assetTypeNumber,assetNumber,reportingPeriodBeginningDate,reportingPeriodEndingDate,originatorName,originationDate,originalLoanAmount,originalLoanTerm,loanMaturityDate,originalInterestRatePercentage,interestCalculationTypeCode,originalInterestRateTypeCode,originalFirstPaymentDate,underwritingIndicator,gracePeriodNumber,paymentTypeCode,subvented,vehicleManufacturerName,vehicleModelName,vehicleNewUsedCode,vehicleModelYear,vehicleTypeCode,vehicleValueAmount,vehicleValueSourceCode,obligorCreditScoreType,obligorCreditScore,obligorIncomeVerificationLevelCode,obligorEmploymentVerificationCode,coObligorIndicator,paymentToIncomePercentage,obligorGeographicLocation,assetAddedIndicator,remainingTermToMaturityNumber,servicingAdvanceMethodCode,reportingPeriodBeginningLoanBalanceAmount,nextReportingPeriodPaymentAmountDue,reportingPeriodInterestRatePercentage,nextInterestRatePercentage,servicingFeePercentage,otherAssessedUncollectedServicerFeeAmount,scheduledInterestAmount,scheduledPrincipalAmount,otherPrincipalAdjustmentAmount,reportingPeriodActualEndBalanceAmount,reportingPeriodScheduledPaymentAmount,totalActualAmountPaid,actualInterestCollectedAmount,actualPrincipalCollectedAmount,actualOtherCollectedAmount,interestPaidThroughDate,currentDelinquencyStatus,primaryLoanServicerName,subvented.1,reportingPeriodModificationIndicator,modificationTypeCode,paymentExtendedNumber,servicingFlatFeeAmount,otherServicerFeeRetainedByServicer,servicerAdvancedAmount,zeroBalanceCode,assetSubjectDemandIndicator,repurchaseAmount,chargedoffPrincipalAmount,recoveredAmount,repossessedIndicator,repossessedProceedsAmount,originalInterestOnlyTermNumber,X..i..,modificationTypeCode.1,zeroBalanceEffectiveDate,originatorName_clean,originalInterestRatePercentage_clean,obligorGeographicLocation_clean,obligorCreditScore_clean,lender_state_n,paymentToIncomePercentage_clean,credit_score_cat,originalLoanTerm_char,loan_term_cat
SPONSOR,998989999995671424,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,32372.69,73,06/2026,0.049,1,1,07/2020,true,1,2,1,TOYOTA,COROLLA,1,2020,1,25649,2,CREDIT BUREAU,648,2,2,false,0.1628,NC,false,71,1,0,1041.84,0.049,0.049,0,0,132.18,387.67,-32372.69,32372.69,519.85,0,0,0,0,NA,8,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.049,NC,648,3571,0.1628,Non-Prime,73,73-78 months
SPONSOR,998989999995692032,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,25000.02,77,09/2026,0.1169,1,1,07/2020,true,2,2,0,TOYOTA,CAMRY,1,2020,1,26456,2,CREDIT BUREAU,625,2,2,false,0.1101,NC,false,74,1,25000.02,473.61,0.1169,0.1169,0,0,243.54,227.81,0,24909.68,471.35,473.61,383.27,90.34,0,07-10-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1169,NC,625,3571,0.1101,Non-Prime,77,73-78 months
SPONSOR,998989999996671232,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,03/2015,23072.94,77,01/2022,0.1109,1,1,05/2015,true,2,2,0,TOYOTA,COROLLA,1,2015,1,20273,2,CREDIT BUREAU,642,2,2,false,0.1535,AL,false,18,1,8093.43,859.56,0.1109,0.1109,0,21.48,48.22,379.61,0,7734.77,427.83,451.26,71.12,358.66,21.48,07-10-2020,19,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1109,AL,642,2793,0.1535,Non-Prime,77,73-78 months
SPONSOR,998989999995683840,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,21738.05,73,06/2026,0.142,1,1,07/2020,true,1,2,0,NISSAN,ALTIMA,2,2019,1,18348,98,CREDIT BUREAU,612,2,2,false,0.0566,AL,false,71,1,0,405.76,0.142,0.142,0,0,257.23,193.02,-21738.05,21626.01,450.25,500,387.96,112.04,0,07-26-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.142,AL,612,2793,0.0566,Fair,73,73-78 months
SPONSOR,998989999995992448,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2018,30045,77,06/2025,0.1234,1,1,12/2018,true,2,2,0,TOYOTA,RAV4,1,2018,3,25845,2,CREDIT BUREAU,625,2,2,false,0.1237,NC,false,59,1,25273.44,0,0.1234,0.1234,0,0,251.51,325.18,-581.37,24951.32,576.7,1161.03,257.54,903.49,0,07-04-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1234,NC,625,3571,0.1237,Non-Prime,77,73-78 months
SPONSOR,998989999996525696,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2015,17830.45,74,01/2022,0.069,1,1,02/2016,true,2,2,1,TOYOTA,COROLLA,1,2016,1,22067,2,CREDIT BUREAU,627,2,2,false,0.0935,AL,false,18,1,5434.26,304,0.069,0.069,0,0,31.28,271.84,0,5158.94,303.13,304,28.68,275.32,0,07-10-2020,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.069,AL,627,2793,0.0935,Non-Prime,74,73-78 months
SPONSOR,998989999995850240,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2019,21834.67,77,01/2026,0.1308,1,1,09/2019,true,2,2,0,TOYOTA,CAMRY,1,2019,1,26573,2,CREDIT BUREAU,553,2,2,false,0.1418,NC,false,66,1,20562.07,429.99,0.1308,0.1308,0,0,216.28,211.38,0,20562.07,427.66,429.99,429.99,0,0,07-14-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1308,NC,553,3571,0.1418,Deep Sub-Prime,77,73-78 months
SPONSOR,998989999995840384,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,39108.07,76,11/2025,0.0707,1,1,09/2019,true,1,2,0,TOYOTA,4RUNNER,2,2017,3,37776,98,CREDIT BUREAU,712,2,2,true,0.0536,AL,false,64,1,34852.24,646.61,0.0707,0.0707,0,137.92,205.22,441.38,0,34387.4,646.61,650,181.77,464.84,3.39,07-13-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0707,AL,712,2793,0.0536,Prime,76,73-78 months
SPONSOR,998989999995853952,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2019,34161,74,08/2025,0.059,1,1,09/2019,true,2,2,1,TOYOTA,CAMRY,1,2019,1,26772,2,CREDIT BUREAU,643,2,2,false,0.1347,AL,false,61,1,30259.51,561.84,0.059,0.059,0,0,148.02,416.51,0,29825.3,564.53,565.92,131.71,434.21,0,07-23-2020,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,AL,643,2793,0.1347,Non-Prime,74,73-78 months
SPONSOR,998989999995843712,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,39969.9,76,11/2025,0.0734,1,1,09/2019,true,1,2,0,TOYOTA,SIENNA XLE,1,2019,3,42046,2,CREDIT BUREAU,661,2,2,true,0.1145,SC,false,64,1,35623.41,668.1,0.0734,0.0734,0,0,217.97,448.11,0,35212.48,666.08,668.1,257.17,410.93,0,07-16-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0734,SC,661,2196,0.1145,Prime,76,73-78 months
SPONSOR,998989999995831680,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,24561,76,12/2025,0.1209,1,1,10/2019,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21423,2,CREDIT BUREAU,629,2,2,true,0.0683,SC,false,65,1,22451.02,139.13,0.1209,0.1209,0,0,226.6,241.6,0,22103.09,468.21,740,392.07,347.93,0,07-31-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1209,SC,629,2196,0.0683,Non-Prime,76,73-78 months
SPONSOR,998989999995823360,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,19293.72,76,12/2025,0.0924,1,1,10/2019,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21422,2,CREDIT BUREAU,598,2,2,false,0.0535,SC,false,65,1,17879.47,681.82,0.0924,0.0924,0,0,134.9,204.69,0,17683.01,339.6,374.99,144.45,196.46,34.08,07-18-2020,3,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0924,SC,598,2196,0.0535,Fair,76,73-78 months
SPONSOR,998989999995829504,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,20854.2,77,12/2025,0.0559,1,1,10/2019,true,2,2,0,TOYOTA,COROLLA HA,1,2019,1,22035,2,CREDIT BUREAU,709,2,2,true,0.0636,NC,false,65,1,18766.42,330.86,0.0559,0.0559,0,0,87.19,242.89,0,18547.34,330.09,330.86,111.78,219.08,0,07-12-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0559,NC,709,3571,0.0636,Prime,77,73-78 months
SPONSOR,998989999995806208,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,21502.75,76,04/2026,0.1171,1,1,11/2019,true,1,2,0,TOYOTA,HIGHLANDER,2,2016,3,22262,98,CREDIT BUREAU,620,2,2,true,0.0815,OH,false,69,1,20595.38,815.28,0.1171,0.1171,0,0,194.01,211.62,0,20595.38,405.63,0,0,0,0,03-26-2020,5,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1171,OH,620,27,0.0815,Non-Prime,76,73-78 months
SPONSOR,998989999995804160,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,40632.88,73,10/2025,0.049,1,1,11/2019,true,1,2,1,TOYOTA,TACOMA TRD,1,2019,2,41485,2,CREDIT BUREAU,671,2,2,true,0.0647,NC,false,63,1,36789.55,652.56,0.049,0.049,0,0,149.79,502.71,0,36283.31,652.5,654,147.76,506.24,0,07-23-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.049,NC,671,3571,0.0647,Prime,73,73-78 months
SPONSOR,998989999995794432,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,22707.65,76,02/2026,0.1089,1,1,12/2019,true,1,2,0,TOYOTA,COROLLA,1,2020,1,20995,2,CREDIT BUREAU,634,2,2,true,0.063,NC,false,67,1,21299.22,390.62,0.1089,0.1089,0,0,192.18,226.53,0,21056.05,418.72,420.62,177.45,243.17,0,07-24-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1089,NC,634,3571,0.063,Non-Prime,76,73-78 months
SPONSOR,998989999995770880,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,18734.02,73,12/2025,0.1374,1,1,01/2020,true,1,2,0,TOYOTA,COROLLA,2,2017,1,14725,98,CREDIT BUREAU,633,2,2,true,0.0728,NC,false,65,1,17271.27,0,0.1374,0.1374,0,0,202.56,180.86,0,16972.26,383.42,500,200.99,299.01,0,07-27-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1374,NC,633,3571,0.0728,Non-Prime,73,73-78 months
SPONSOR,998989999995748096,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,01/2020,5000,62,02/2025,0.1165,1,1,03/2020,true,2,2,0,NISSAN,ALTIMA,2,2015,1,7825,98,CREDIT BUREAU,592,2,2,false,0.037,NC,false,55,1,4771.51,110.87,0.1165,0.1165,0,0,46.1,64.23,0,4706.2,110.33,110.87,45.56,65.31,0,07-08-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1165,NC,592,3571,0.037,Fair,62,61-66 months
SPONSOR,998989999995741952,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,38294,76,05/2026,0.0969,1,1,03/2020,true,1,2,0,TOYOTA,TACOMA SR5,1,2020,2,34661,2,CREDIT BUREAU,645,2,2,false,0.1399,AL,false,70,1,36789.17,0,0.0969,0.0969,0,0,297.01,385.69,0,35892.43,682.7,1370.84,474.1,896.74,0,07-27-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0969,AL,645,2793,0.1399,Non-Prime,76,73-78 months
SPONSOR,998989999995736832,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,02/2020,29917.81,76,05/2026,0.0964,1,1,03/2020,true,1,2,0,TOYOTA,CAMRY,1,2020,1,25782,2,CREDIT BUREAU,618,2,2,false,0.1112,NC,false,70,1,28812.82,532.62,0.0964,0.0964,0,0,230.83,301.78,0,28530.63,532.62,532.62,250.43,282.19,0,07-28-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0964,NC,618,3571,0.1112,Fair,76,73-78 months
SPONSOR,998989999995714176,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,36194.28,73,04/2026,0.059,1,1,05/2020,true,1,2,1,TOYOTA,CAMRY,1,2020,1,28457,2,CREDIT BUREAU,640,2,2,false,0.1462,AL,false,69,1,35482.58,599.6,0.059,0.059,0,0,173.81,424.32,0,35025.98,598.13,599.6,143,456.6,0,07-24-2020,0,WORLD OMNI FINANCIAL CORP,2,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,AL,640,2793,0.1462,Non-Prime,73,73-78 months
SPONSOR,998989999995715072,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,44098.52,76,07/2026,0.064,1,1,05/2020,true,1,2,0,CHEVROLET,SILVERADO,2,2018,2,38115,98,CREDIT BUREAU,712,2,2,true,0.0918,NC,false,72,1,43217.98,716.84,0.064,0.064,0,0,230.06,484.87,0,42690.08,714.94,716.84,188.94,527.9,0,07-09-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.064,NC,712,3571,0.0918,Prime,76,73-78 months
SPONSOR,998989999995709056,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,33284,75,06/2026,0.029,1,1,07/2020,true,3,2,1,TOYOTA,TACOMA SR,1,2020,2,28632,2,CREDIT BUREAU,708,2,2,true,0.0811,SC,false,71,1,33284,506.65,0.029,0.029,0,0,80.43,423.78,0,33014.69,504.21,506.65,237.34,269.31,0,07-21-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.029,SC,708,2196,0.0811,Prime,75,73-78 months
SPONSOR,998989999995703808,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,04/2020,25175,77,08/2026,0.1524,1,1,06/2020,true,2,2,0,TOYOTA,CAMRY,1,2020,1,26386,2,CREDIT BUREAU,575,2,2,false,0.0981,SC,false,73,1,25089.46,525.82,0.1524,0.1524,0,0,317.14,205.35,0,24929.27,522.5,525.82,365.63,160.19,0,07-10-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1524,SC,575,2196,0.0981,Deep Sub-Prime,77,73-78 months
SPONSOR,998989999995695616,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,10892,74,06/2026,0.0944,1,1,07/2020,true,2,2,0,TOYOTA,COROLLA,1,2020,1,22724,2,CREDIT BUREAU,599,2,2,false,0.057,SC,false,71,1,10762.74,0,0.0944,0.0944,0,0,85.68,113.03,0,10679.82,198.72,199.5,116.58,82.92,0,07-26-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0944,SC,599,2196,0.057,Fair,74,73-78 months
SPONSOR,998989999995695488,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,25292,77,09/2026,0.1345,1,1,07/2020,true,2,2,0,TOYOTA,CAMRY,2,2019,1,17675,98,CREDIT BUREAU,627,2,2,false,0.1157,SC,false,74,1,25292,503.17,0.1345,0.1345,0,0,283.48,216.89,0,25207.07,500.37,503.17,418.24,84.93,0,07-03-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1345,SC,627,2196,0.1157,Non-Prime,77,73-78 months
SPONSOR,998989999995699840,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,20328.1,76,08/2026,0.1299,1,1,06/2020,true,1,2,0,TOYOTA,COROLLA,1,2020,1,21407,2,CREDIT BUREAU,606,2,2,false,0.1536,AL,false,73,1,20246.24,399.31,0.1299,0.1299,0,0,218.13,179.04,0,20048.13,397.18,399.31,201.2,198.11,0,07-24-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1299,AL,606,2793,0.1536,Fair,76,73-78 months
SPONSOR,998989999995680384,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,06/2020,18054.19,76,09/2026,0.156,1,1,07/2020,true,1,2,0,TOYOTA,CAMRY,2,2016,1,15621,98,CREDIT BUREAU,606,2,2,false,0.1522,NC,false,74,1,18054.19,356.58,0.156,0.156,0,0,234.7,143.58,0,17877.35,378.29,400,223.16,176.84,0,07-17-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.156,NC,606,3571,0.1522,Fair,76,73-78 months
SPONSOR,998989999995693184,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,05/2020,28630.04,77,09/2026,0.0814,1,1,07/2020,true,2,2,0,TOYOTA,CAMRY,1,2020,1,29541,2,CREDIT BUREAU,677,2,2,true,0.0648,AL,false,74,1,28630.04,0,0.0814,0.0814,0,0,194.2,294.09,0,28088.06,488.3,979.9,437.92,541.98,0,07-31-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0814,AL,677,2793,0.0648,Prime,77,73-78 months
SPONSOR,998989999995991296,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2018,32353.08,74,01/2025,0.059,1,1,12/2018,true,2,2,1,TOYOTA,CAMRY,1,2018,1,27541,2,CREDIT BUREAU,674,2,2,true,0.0863,AL,false,54,1,26153.75,535.97,0.059,0.059,0,0,122.38,412.27,0,25765.33,534.65,535.97,147.55,388.42,0,07-31-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.059,AL,674,2793,0.0863,Prime,74,73-78 months
SPONSOR,998989999995850240,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2019,20062.19,77,11/2025,0.1149,1,1,09/2019,true,2,2,0,TOYOTA,COROLLA,1,2020,1,23296,2,CREDIT BUREAU,600,2,2,false,0.0782,NC,false,64,1,18249.69,377.96,0.1149,0.1149,0,0,173.69,202.47,0,18043.6,376.16,377.96,171.87,206.09,0,07-18-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1149,NC,600,3571,0.0782,Fair,77,73-78 months
SPONSOR,998989999995840384,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,08/2019,22416.57,76,01/2026,0.1384,1,1,09/2019,true,1,2,0,TOYOTA,COROLLA,1,2020,1,22292,2,CREDIT BUREAU,543,2,2,false,0.1434,NC,false,66,1,21050.19,448.18,0.1384,0.1384,0,30,235.49,212.68,0,21050.19,448.18,1344.54,1344.54,0,0,07-31-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1384,NC,543,3571,0.1434,Deep Sub-Prime,76,73-78 months
SPONSOR,998989999995853952,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,07/2019,24343.97,77,11/2025,0.0969,1,1,09/2019,true,2,2,0,TOYOTA,CAMRY,1,2019,1,29521,2,CREDIT BUREAU,644,2,2,true,0.0934,NC,false,64,1,21920.06,435.76,0.0969,0.0969,0,0,176.69,257.31,0,21687.42,434,435.76,203.12,232.64,0,07-08-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0969,NC,644,3571,0.0934,Non-Prime,77,73-78 months
SPONSOR,998989999995821568,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,29891.95,76,03/2026,0.1005,1,1,11/2019,true,1,2,0,TOYOTA,CAMRY,1,2019,1,26317,2,CREDIT BUREAU,595,2,2,false,0.1404,KY,false,68,1,28565.47,540.64,0.1005,0.1005,0,0,230.47,307.89,0,28425.44,538.36,1081.28,941.25,140.03,0,07-25-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1005,KY,595,9,0.1404,Fair,76,73-78 months
SPONSOR,998989999995813376,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,09/2019,21000,76,12/2025,0.1204,1,1,10/2019,true,1,2,0,HONDA,CR-V,2,2017,3,16875,98,CREDIT BUREAU,626,2,2,false,0.1367,NC,false,65,1,19229.26,399.77,0.1204,0.1204,0,0,192.92,206.85,0,19031.91,399.77,399.77,202.42,197.35,0,07-30-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1204,NC,626,3571,0.1367,Non-Prime,76,73-78 months
SPONSOR,998989999995799936,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,10/2019,28788.95,77,02/2026,0.0864,1,1,12/2019,true,2,2,0,TOYOTA,RAV4,1,2019,3,27318,2,CREDIT BUREAU,647,2,2,false,0.1735,NC,false,67,1,26806.52,499.79,0.0864,0.0864,0,0,192.3,305.82,0,26458.6,498.12,499.79,151.87,347.92,0,07-05-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0864,NC,647,3571,0.1735,Non-Prime,77,73-78 months
SPONSOR,998989999995786496,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,26859,76,04/2026,0.0743,1,1,12/2019,true,1,2,0,FORD,MUSTANG,2,2018,1,20107,98,CREDIT BUREAU,731,2,2,true,0.0585,SC,false,69,1,25710.06,448.77,0.0743,0.0743,0,0,153.82,294.94,0,25449.28,448.77,448.77,187.99,260.78,0,07-12-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.0743,SC,731,2196,0.0585,Super-Prime,76,73-78 months
SPONSOR,998989999995793536,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,29951.91,73,11/2025,0.029,1,1,12/2019,true,1,2,1,TOYOTA,CAMRY,1,2020,1,27314,2,CREDIT BUREAU,843,2,2,true,0.0777,NC,false,64,1,27290.69,454.29,0.029,0.029,0,0,65.88,387.85,0,26901.27,453.74,454.29,64.87,389.42,0,07-19-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.029,NC,843,3571,0.0777,Super-Prime,73,73-78 months
SPONSOR,998989999995782656,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,11/2019,25282.92,77,03/2026,0.1146,1,1,01/2020,true,2,2,2,TOYOTA,CAMRY,1,2019,1,25545,2,CREDIT BUREAU,616,2,2,false,0.183,NC,false,68,1,23943.45,475.92,0.1146,0.1146,0,0,227.82,245.83,0,23774.9,473.66,475.92,307.37,168.55,0,07-15-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1146,NC,616,3571,0.183,Fair,77,73-78 months
SPONSOR,998989999995771392,07-01-2020,07-31-2020,WORLD OMNI FINANCIAL CORP,12/2019,19447,73,02/2026,0.1529,1,1,01/2020,true,1,2,0,TOYOTA,RAV4,2,2015,3,16382,98,CREDIT BUREAU,573,2,2,false,0.139,SC,false,67,1,19016.47,416.87,0.1529,0.1529,0,0,234.64,179.62,0,19016.47,414.27,0,0,0,0,06-30-2020,0,WORLD OMNI FINANCIAL CORP,NA,false,NA,NA,NA,NA,NA,NA,false,NA,NA,0,false,0,NA,NA,NA,NA,WORLD OMNI FINANCIAL CORP,0.1529,SC,573,2196,0.139,Deep Sub-Prime,73,73-78 months
